Date,Time,cm_0,cm_50,cm_75,cm_150,cm_250,cm_400
27/11/2017,10:00:00,-10.792,-0.143,-0.06,-0.116,-0.199,-0.227
27/11/2017,12:00:00,-10.476,-0.143,-0.032,-0.116,-0.199,-0.227
27/11/2017,14:00:00,-9.713,-0.143,-0.06,-0.116,-0.199,-0.227
27/11/2017,16:00:00,-8.898,-0.116,-0.06,-0.116,-0.199,-0.227
27/11/2017,18:00:00,-8.932,-0.116,-0.032,-0.116,-0.199,-0.227
27/11/2017,20:00:00,-9.202,-0.116,-0.06,-0.116,-0.199,-0.227
27/11/2017,22:00:00,-9.269,-0.116,-0.032,-0.116,-0.199,-0.199
28/11/2017,0:00:00,-9.168,-0.116,-0.06,-0.116,-0.199,-0.227
28/11/2017,2:00:00,-9.033,-0.116,-0.032,-0.116,-0.199,-0.227
28/11/2017,4:00:00,-8.697,-0.116,-0.032,-0.116,-0.199,-0.199
28/11/2017,6:00:00,-8.198,-0.116,-0.032,-0.116,-0.199,-0.199
28/11/2017,8:00:00,-8,-0.116,-0.032,-0.116,-0.199,-0.199
28/11/2017,10:00:00,-7.771,-0.116,-0.06,-0.116,-0.199,-0.199
28/11/2017,12:00:00,-7.445,-0.116,-0.032,-0.116,-0.199,-0.199
28/11/2017,14:00:00,-7.026,-0.116,-0.032,-0.116,-0.199,-0.199
28/11/2017,16:00:00,-6.674,-0.116,-0.032,-0.116,-0.199,-0.199
28/11/2017,18:00:00,-6.483,-0.116,-0.032,-0.116,-0.199,-0.199
28/11/2017,20:00:00,-6.483,-0.116,-0.032,-0.116,-0.199,-0.199
28/11/2017,22:00:00,-6.834,-0.116,-0.032,-0.116,-0.199,-0.199
29/11/2017,0:00:00,-7.738,-0.116,-0.032,-0.116,-0.199,-0.199
29/11/2017,2:00:00,-8.331,-0.116,-0.06,-0.116,-0.199,-0.227
29/11/2017,4:00:00,-8.597,-0.116,-0.06,-0.116,-0.199,-0.227
29/11/2017,6:00:00,-8.53,-0.116,-0.032,-0.116,-0.199,-0.199
29/11/2017,8:00:00,-8.198,-0.116,-0.032,-0.116,-0.199,-0.199
29/11/2017,10:00:00,-7.673,-0.116,-0.032,-0.116,-0.199,-0.199
29/11/2017,12:00:00,-7.155,-0.116,-0.032,-0.116,-0.199,-0.199
29/11/2017,14:00:00,-6.61,-0.116,-0.032,-0.116,-0.199,-0.199
29/11/2017,16:00:00,-6.199,-0.116,-0.032,-0.116,-0.199,-0.199
29/11/2017,18:00:00,-5.916,-0.116,-0.032,-0.116,-0.199,-0.199
29/11/2017,20:00:00,-5.854,-0.116,-0.032,-0.116,-0.199,-0.199
29/11/2017,22:00:00,-5.885,-0.116,-0.032,-0.116,-0.199,-0.199
30/11/2017,0:00:00,-5.698,-0.116,-0.032,-0.116,-0.199,-0.199
30/11/2017,2:00:00,-5.76,-0.116,-0.032,-0.116,-0.199,-0.199
30/11/2017,4:00:00,-5.823,-0.116,-0.032,-0.116,-0.199,-0.199
30/11/2017,6:00:00,-6.01,-0.116,-0.032,-0.116,-0.199,-0.199
30/11/2017,8:00:00,-6.231,-0.116,-0.032,-0.116,-0.199,-0.199
30/11/2017,10:00:00,-6.642,-0.116,-0.032,-0.116,-0.199,-0.227
30/11/2017,12:00:00,-6.93,-0.116,-0.032,-0.116,-0.199,-0.199
30/11/2017,14:00:00,-6.262,-0.116,-0.032,-0.116,-0.199,-0.199
30/11/2017,16:00:00,-5.823,-0.116,-0.032,-0.116,-0.199,-0.199
30/11/2017,18:00:00,-5.667,-0.116,-0.032,-0.116,-0.199,-0.199
30/11/2017,20:00:00,-5.76,-0.116,-0.032,-0.116,-0.199,-0.199
30/11/2017,22:00:00,-6.136,-0.116,-0.032,-0.116,-0.199,-0.199
1/12/2017,0:00:00,-6.706,-0.116,-0.032,-0.116,-0.199,-0.199
1/12/2017,2:00:00,-7.058,-0.116,-0.032,-0.116,-0.199,-0.199
